"","country","year","sex","x","q_x"
"636","Argentina",2018,"male",17,0.00098678
"637","Argentina",2018,"female",18,0.00050945
"638","Argentina",2018,"male",18,0.00122514
"639","Argentina",2018,"female",19,0.00055079
"640","Argentina",2018,"male",19,0.00138831
"641","Argentina",2018,"female",20,0.00057651
"642","Argentina",2018,"male",20,0.00145872
"643","Argentina",2018,"female",21,0.00058873
"644","Argentina",2018,"male",21,0.0014582
"645","Argentina",2018,"female",22,0.00059205
"646","Argentina",2018,"male",22,0.00142281
"647","Argentina",2018,"female",23,0.00059171
"648","Argentina",2018,"male",23,0.00138747
"649","Argentina",2018,"female",24,0.00059161
"650","Argentina",2018,"male",24,0.00136486
"651","Argentina",2018,"female",25,0.0005949
"652","Argentina",2018,"male",25,0.00135735
"653","Argentina",2018,"female",26,0.0006035
"654","Argentina",2018,"male",26,0.00135928
"655","Argentina",2018,"female",27,0.00061889
"656","Argentina",2018,"male",27,0.00136172
"657","Argentina",2018,"female",28,0.00064194
"658","Argentina",2018,"male",28,0.00136147
"659","Argentina",2018,"female",29,0.00067334
"660","Argentina",2018,"male",29,0.00135904
"661","Argentina",2018,"female",30,0.00071316
"662","Argentina",2018,"male",30,0.00136001
"663","Argentina",2018,"female",31,0.00076121
"664","Argentina",2018,"male",31,0.00137292
"665","Argentina",2018,"female",32,0.000817
"666","Argentina",2018,"male",32,0.00140378
"667","Argentina",2018,"female",33,0.00087978
"668","Argentina",2018,"male",33,0.0014571
"669","Argentina",2018,"female",34,0.00094865
"670","Argentina",2018,"male",34,0.00153244
"671","Argentina",2018,"female",35,0.00102251
"672","Argentina",2018,"male",35,0.00162466
"673","Argentina",2018,"female",36,0.00110042
"674","Argentina",2018,"male",36,0.00172643
"675","Argentina",2018,"female",37,0.00118151
"676","Argentina",2018,"male",37,0.00182787
"677","Argentina",2018,"female",38,0.00126585
"678","Argentina",2018,"male",38,0.00192325
"679","Argentina",2018,"female",39,0.00135424
"680","Argentina",2018,"male",39,0.00201261
"681","Argentina",2018,"female",40,0.00144888
"682","Argentina",2018,"male",40,0.00210194
"683","Argentina",2018,"female",41,0.00155308
"684","Argentina",2018,"male",41,0.00220431
"685","Argentina",2018,"female",42,0.00167018
"686","Argentina",2018,"male",42,0.0023326
"687","Argentina",2018,"female",43,0.00180364
"688","Argentina",2018,"male",43,0.00249881
"689","Argentina",2018,"female",44,0.00195558
"690","Argentina",2018,"male",44,0.00271194
"691","Argentina",2018,"female",45,0.00212695
"692","Argentina",2018,"male",45,0.00297473
"693","Argentina",2018,"female",46,0.00231748
"694","Argentina",2018,"male",46,0.00328727
"695","Argentina",2018,"female",47,0.00252563
"696","Argentina",2018,"male",47,0.00364466
"697","Argentina",2018,"female",48,0.0027502
"698","Argentina",2018,"male",48,0.00404111
"699","Argentina",2018,"female",49,0.00299033
"700","Argentina",2018,"male",49,0.00447326
"701","Argentina",2018,"female",50,0.0032465
"702","Argentina",2018,"male",50,0.00493956
"703","Argentina",2018,"female",51,0.00352065
"704","Argentina",2018,"male",51,0.00544453
"705","Argentina",2018,"female",52,0.00381613
"706","Argentina",2018,"male",52,0.00599483
"707","Argentina",2018,"female",53,0.00413787
"708","Argentina",2018,"male",53,0.00659891
"709","Argentina",2018,"female",54,0.00449243
"710","Argentina",2018,"male",54,0.00726616
"711","Argentina",2018,"female",55,0.0048883
"712","Argentina",2018,"male",55,0.00800514
"713","Argentina",2018,"female",56,0.00533458
"714","Argentina",2018,"male",56,0.008825
"715","Argentina",2018,"female",57,0.00584088
"716","Argentina",2018,"male",57,0.00973516
"717","Argentina",2018,"female",58,0.00641406
"718","Argentina",2018,"male",58,0.01074646
"719","Argentina",2018,"female",59,0.00705671
"720","Argentina",2018,"male",59,0.0118724
"721","Argentina",2018,"female",60,0.00776594
"722","Argentina",2018,"male",60,0.01312844
"723","Argentina",2018,"female",61,0.00853138
"724","Argentina",2018,"male",61,0.01453075
"725","Argentina",2018,"female",62,0.0093429
"726","Argentina",2018,"male",62,0.0160943
"727","Argentina",2018,"female",63,0.01019295
"728","Argentina",2018,"male",63,0.01782334
"729","Argentina",2018,"female",64,0.01108352
"730","Argentina",2018,"male",64,0.01971214
"731","Argentina",2018,"female",65,0.0120315
"732","Argentina",2018,"male",65,0.02173364
"733","Argentina",2018,"female",66,0.01306105
"734","Argentina",2018,"male",66,0.02384637
"735","Argentina",2018,"female",67,0.01420413
"736","Argentina",2018,"male",67,0.02601256
"737","Argentina",2018,"female",68,0.01548623
"738","Argentina",2018,"male",68,0.028199
"739","Argentina",2018,"female",69,0.01691773
"740","Argentina",2018,"male",69,0.03041668
"741","Argentina",2018,"female",70,0.01849555
"742","Argentina",2018,"male",70,0.03270633
"743","Argentina",2018,"female",71,0.02019487
"744","Argentina",2018,"male",71,0.03514753
"745","Argentina",2018,"female",72,0.02199684
"746","Argentina",2018,"male",72,0.03784693
"747","Argentina",2018,"female",73,0.02390388
"748","Argentina",2018,"male",73,0.04089836
"749","Argentina",2018,"female",74,0.02595361
"750","Argentina",2018,"male",74,0.0443948
"751","Argentina",2018,"female",75,0.02824662
"752","Argentina",2018,"male",75,0.04839661
"753","Argentina",2018,"female",76,0.03091229
"754","Argentina",2018,"male",76,0.05294413
"755","Argentina",2018,"female",77,0.03410785
"756","Argentina",2018,"male",77,0.05805774
"757","Argentina",2018,"female",78,0.03798111
"758","Argentina",2018,"male",78,0.06373737
"759","Argentina",2018,"female",79,0.0426135
"760","Argentina",2018,"male",79,0.06996721
"761","Argentina",2018,"female",80,0.04803207
"762","Argentina",2018,"male",80,0.07671163
"763","Argentina",2018,"female",81,0.05414086
"764","Argentina",2018,"male",81,0.08392732
"765","Argentina",2018,"female",82,0.0608005
"766","Argentina",2018,"male",82,0.09156199
"767","Argentina",2018,"female",83,0.06789891
"768","Argentina",2018,"male",83,0.09958448
"769","Argentina",2018,"female",84,0.07537899
"770","Argentina",2018,"male",84,0.10798745
"771","Argentina",2018,"female",85,0.08337857
"772","Argentina",2018,"male",85,0.11679986
"773","Argentina",2018,"female",86,0.09210937
"774","Argentina",2018,"male",86,0.12609049
"775","Argentina",2018,"female",87,0.10182597
"776","Argentina",2018,"male",87,0.13593535
"777","Argentina",2018,"female",88,0.11272901
"778","Argentina",2018,"male",88,0.14641539
"779","Argentina",2018,"female",89,0.12474517
"780","Argentina",2018,"male",89,0.15759649
"781","Argentina",2018,"female",90,0.13764123
"782","Argentina",2018,"male",90,0.16952147
"783","Argentina",2018,"female",91,0.15095947
"784","Argentina",2018,"male",91,0.18220179
"785","Argentina",2018,"female",92,0.16427938
"786","Argentina",2018,"male",92,0.19560507
"787","Argentina",2018,"female",93,0.17767149
"788","Argentina",2018,"male",93,0.20964951
"789","Argentina",2018,"female",94,0.19157412
"790","Argentina",2018,"male",94,0.224189
"791","Argentina",2018,"female",95,0.20956438
"792","Argentina",2018,"male",95,0.23830259
"793","Argentina",2018,"female",96,0.22657265
"794","Argentina",2018,"male",96,0.25333466
"795","Argentina",2018,"female",97,0.24422379
"796","Argentina",2018,"male",97,0.26872012
"797","Argentina",2018,"female",98,0.26243005
"798","Argentina",2018,"male",98,0.28439705
"799","Argentina",2018,"female",99,0.28109046
"800","Argentina",2018,"male",99,0.3002984
"801","Argentina",2019,"female",0,0.00919759
"802","Argentina",2019,"male",0,0.01085906
"803","Argentina",2019,"female",1,0.00057426
"804","Argentina",2019,"male",1,0.00048651
"805","Argentina",2019,"female",2,0.00041649
"806","Argentina",2019,"male",2,0.00038945
"807","Argentina",2019,"female",3,0.00030623
"808","Argentina",2019,"male",3,0.00031376
"809","Argentina",2019,"female",4,0.00023174
"810","Argentina",2019,"male",4,0.00025627
"811","Argentina",2019,"female",5,0.00018345
"812","Argentina",2019,"male",5,0.00021399
"813","Argentina",2019,"female",6,0.00015442
"814","Argentina",2019,"male",6,0.00018452
"815","Argentina",2019,"female",7,0.00013994
"816","Argentina",2019,"male",7,0.0001659
"817","Argentina",2019,"female",8,0.00013672
"818","Argentina",2019,"male",8,0.00015676
"819","Argentina",2019,"female",9,0.00014345
"820","Argentina",2019,"male",9,0.00015676
"821","Argentina",2019,"female",10,0.00015929
"822","Argentina",2019,"male",10,0.00016662
"823","Argentina",2019,"female",11,0.00018406
"824","Argentina",2019,"male",11,0.00018869
"825","Argentina",2019,"female",12,0.0002172
"826","Argentina",2019,"male",12,0.00022692
"827","Argentina",2019,"female",13,0.00025716
"828","Argentina",2019,"male",13,0.00028781
"829","Argentina",2019,"female",14,0.00030154
"830","Argentina",2019,"male",14,0.00037871
"831","Argentina",2019,"female",15,0.00034654
"832","Argentina",2019,"male",15,0.00050677
"833","Argentina",2019,"female",16,0.00038834
"834","Argentina",2019,"male",16,0.00067237
"835","Argentina",2019,"female",17,0.00042322
"836","Argentina",2019,"male",17,0.00086274
"837","Argentina",2019,"female",18,0.00044941
"838","Argentina",2019,"male",18,0.00105452
"839","Argentina",2019,"female",19,0.00046682
"840","Argentina",2019,"male",19,0.00121613
"841","Argentina",2019,"female",20,0.00047808
"842","Argentina",2019,"male",20,0.00132934
"843","Argentina",2019,"female",21,0.00048689
"844","Argentina",2019,"male",21,0.00139107
"845","Argentina",2019,"female",22,0.00049671
"846","Argentina",2019,"male",22,0.00141091
"847","Argentina",2019,"female",23,0.00051064
"848","Argentina",2019,"male",23,0.00140486
"849","Argentina",2019,"female",24,0.00052988
"850","Argentina",2019,"male",24,0.00138536
"851","Argentina",2019,"female",25,0.00055494
"852","Argentina",2019,"male",25,0.00136199
"853","Argentina",2019,"female",26,0.00058505
"854","Argentina",2019,"male",26,0.00134025
"855","Argentina",2019,"female",27,0.00061892
"856","Argentina",2019,"male",27,0.00132343
"857","Argentina",2019,"female",28,0.00065553
"858","Argentina",2019,"male",28,0.00131362
"859","Argentina",2019,"female",29,0.000694
"860","Argentina",2019,"male",29,0.00131231
"861","Argentina",2019,"female",30,0.0007342
"862","Argentina",2019,"male",30,0.0013204
"863","Argentina",2019,"female",31,0.00077647
"864","Argentina",2019,"male",31,0.0013385
"865","Argentina",2019,"female",32,0.00082158
"866","Argentina",2019,"male",32,0.00136684
"867","Argentina",2019,"female",33,0.0008707
"868","Argentina",2019,"male",33,0.0014054
"869","Argentina",2019,"female",34,0.00092525
"870","Argentina",2019,"male",34,0.00145372
"871","Argentina",2019,"female",35,0.00098694
"872","Argentina",2019,"male",35,0.00151098
"873","Argentina",2019,"female",36,0.0010575
"874","Argentina",2019,"male",36,0.00157655
"875","Argentina",2019,"female",37,0.00113873
"876","Argentina",2019,"male",37,0.00164999
"877","Argentina",2019,"female",38,0.00123164
"878","Argentina",2019,"male",38,0.00173218
"879","Argentina",2019,"female",39,0.00133658
"880","Argentina",2019,"male",39,0.00182552
"881","Argentina",2019,"female",40,0.00145252
"882","Argentina",2019,"male",40,0.00193385
"883","Argentina",2019,"female",41,0.00157722
"884","Argentina",2019,"male",41,0.00206288
"885","Argentina",2019,"female",42,0.00170848
"886","Argentina",2019,"male",42,0.00221823
"887","Argentina",2019,"female",43,0.00184415
"888","Argentina",2019,"male",43,0.00240503
"889","Argentina",2019,"female",44,0.00198415
"890","Argentina",2019,"male",44,0.00262692
"891","Argentina",2019,"female",45,0.00213026
"892","Argentina",2019,"male",45,0.00288432
"893","Argentina",2019,"female",46,0.00228628
"894","Argentina",2019,"male",46,0.0031763
"895","Argentina",2019,"female",47,0.00245792
"896","Argentina",2019,"male",47,0.00350018
"897","Argentina",2019,"female",48,0.00265111
"898","Argentina",2019,"male",48,0.00385431
"899","Argentina",2019,"female",49,0.00287226
"900","Argentina",2019,"male",49,0.00424145
"901","Argentina",2019,"female",50,0.00312741
"902","Argentina",2019,"male",50,0.00466791
"903","Argentina",2019,"female",51,0.00342236
"904","Argentina",2019,"male",51,0.00514675
"905","Argentina",2019,"female",52,0.00376199
"906","Argentina",2019,"male",52,0.00569294
"907","Argentina",2019,"female",53,0.00414992
"908","Argentina",2019,"male",53,0.00631961
"909","Argentina",2019,"female",54,0.00458714
"910","Argentina",2019,"male",54,0.00703715
"911","Argentina",2019,"female",55,0.00507104
"912","Argentina",2019,"male",55,0.00784504
"913","Argentina",2019,"female",56,0.00559652
"914","Argentina",2019,"male",56,0.00873719
"915","Argentina",2019,"female",57,0.00615564
"916","Argentina",2019,"male",57,0.00970322
"917","Argentina",2019,"female",58,0.00674238
"918","Argentina",2019,"male",58,0.01073264
"919","Argentina",2019,"female",59,0.00735431
"920","Argentina",2019,"male",59,0.01183034
"921","Argentina",2019,"female",60,0.00799478
"922","Argentina",2019,"male",60,0.01301069
"923","Argentina",2019,"female",61,0.00867484
"924","Argentina",2019,"male",61,0.01430636
"925","Argentina",2019,"female",62,0.0094082
"926","Argentina",2019,"male",62,0.0157577
"927","Argentina",2019,"female",63,0.01021098
"928","Argentina",2019,"male",63,0.01739244
"929","Argentina",2019,"female",64,0.01109843
"930","Argentina",2019,"male",64,0.01922941
"931","Argentina",2019,"female",65,0.01208327
"932","Argentina",2019,"male",65,0.0212506
"933","Argentina",2019,"female",66,0.01317632
"934","Argentina",2019,"male",66,0.02341524
"935","Argentina",2019,"female",67,0.01438477
"936","Argentina",2019,"male",67,0.0256742
"937","Argentina",2019,"female",68,0.01571348
"938","Argentina",2019,"male",68,0.02797357
"939","Argentina",2019,"female",69,0.01716372
"940","Argentina",2019,"male",69,0.03030284
"941","Argentina",2019,"female",70,0.01873508
"942","Argentina",2019,"male",70,0.03267975
"943","Argentina",2019,"female",71,0.02042602
"944","Argentina",2019,"male",71,0.03516798
"945","Argentina",2019,"female",72,0.02224374
"946","Argentina",2019,"male",72,0.03786239
"947","Argentina",2019,"female",73,0.02421343
"948","Argentina",2019,"male",73,0.04085719
"949","Argentina",2019,"female",74,0.026384
"950","Argentina",2019,"male",74,0.04425431
"951","Argentina",2019,"female",75,0.0288432
"952","Argentina",2019,"male",75,0.04813873
"953","Argentina",2019,"female",76,0.03169793
"954","Argentina",2019,"male",76,0.0525892
"955","Argentina",2019,"female",77,0.03507055
"956","Argentina",2019,"male",77,0.05766221
"957","Argentina",2019,"female",78,0.0390746
"958","Argentina",2019,"male",78,0.06339389
"959","Argentina",2019,"female",79,0.04377115
"960","Argentina",2019,"male",79,0.06977844
"961","Argentina",2019,"female",80,0.04917708
"962","Argentina",2019,"male",80,0.07676476
"963","Argentina",2019,"female",81,0.05521695
"964","Argentina",2019,"male",81,0.08427211
"965","Argentina",2019,"female",82,0.06178573
"966","Argentina",2019,"male",82,0.09218864
"967","Argentina",2019,"female",83,0.06880862
"968","Argentina",2019,"male",83,0.10044239
"969","Argentina",2019,"female",84,0.07626064
"970","Argentina",2019,"male",84,0.10900779
"971","Argentina",2019,"female",85,0.08427721
"972","Argentina",2019,"male",85,0.11793077
"973","Argentina",2019,"female",86,0.0930525
"974","Argentina",2019,"male",86,0.12733493
"975","Argentina",2019,"female",87,0.10280669
"976","Argentina",2019,"male",87,0.13734672
"977","Argentina",2019,"female",88,0.11370556
"978","Argentina",2019,"male",88,0.14808822
"979","Argentina",2019,"female",89,0.1256674
"980","Argentina",2019,"male",89,0.15963323
"981","Argentina",2019,"female",90,0.13846644
"982","Argentina",2019,"male",90,0.17198862
"983","Argentina",2019,"female",91,0.15168427
"984","Argentina",2019,"male",91,0.18511495
"985","Argentina",2019,"female",92,0.16494541
"986","Argentina",2019,"male",92,0.19891459
"987","Argentina",2019,"female",93,0.17833596
"988","Argentina",2019,"male",93,0.21326218
"989","Argentina",2019,"female",94,0.19228631
"990","Argentina",2019,"male",94,0.22800823
"991","Argentina",2019,"female",95,0.21012253
"992","Argentina",2019,"male",95,0.24239048
"993","Argentina",2019,"female",96,0.22703041
"994","Argentina",2019,"male",96,0.25776364
"995","Argentina",2019,"female",97,0.24456999
"996","Argentina",2019,"male",97,0.27348334
"997","Argentina",2019,"female",98,0.26265506
"998","Argentina",2019,"male",98,0.28948302
"999","Argentina",2019,"female",99,0.28118657
"1000","Argentina",2019,"male",99,0.30569098
"1001","Argentina",2020,"female",0,0.00895339
"1002","Argentina",2020,"male",0,0.01054772
"1003","Argentina",2020,"female",1,0.00055842
"1004","Argentina",2020,"male",1,0.00050983
"1005","Argentina",2020,"female",2,0.00040449
"1006","Argentina",2020,"male",2,0.0003833
"1007","Argentina",2020,"female",3,0.00029603
