"","country","year","sex","age","count"
"69633","United Kingdom",2066,"female",31,458450
"69634","United Kingdom",2066,"male",31,477364
"69635","United Kingdom",2066,"female",32,462515
"69636","United Kingdom",2066,"male",32,481296
"69637","United Kingdom",2066,"female",33,465867
"69638","United Kingdom",2066,"male",33,484519
"69639","United Kingdom",2066,"female",34,469123
"69640","United Kingdom",2066,"male",34,487726
"69641","United Kingdom",2066,"female",35,472156
"69642","United Kingdom",2066,"male",35,490762
"69643","United Kingdom",2066,"female",36,474695
"69644","United Kingdom",2066,"male",36,493230
"69645","United Kingdom",2066,"female",37,476841
"69646","United Kingdom",2066,"male",37,495197
"69647","United Kingdom",2066,"female",38,478577
"69648","United Kingdom",2066,"male",38,496673
"69649","United Kingdom",2066,"female",39,479999
"69650","United Kingdom",2066,"male",39,497756
"69651","United Kingdom",2066,"female",40,480932
"69652","United Kingdom",2066,"male",40,498253
"69653","United Kingdom",2066,"female",41,481135
"69654","United Kingdom",2066,"male",41,497884
"69655","United Kingdom",2066,"female",42,480542
"69656","United Kingdom",2066,"male",42,496770
"69657","United Kingdom",2066,"female",43,481985
"69658","United Kingdom",2066,"male",43,497926
"69659","United Kingdom",2066,"female",44,499420
"69660","United Kingdom",2066,"male",44,515454
"69661","United Kingdom",2066,"female",45,496560
"69662","United Kingdom",2066,"male",45,511796
"69663","United Kingdom",2066,"female",46,506879
"69664","United Kingdom",2066,"male",46,521117
"69665","United Kingdom",2066,"female",47,511977
"69666","United Kingdom",2066,"male",47,527683
